product_id,product_type,protein_pct,carbs_g,fat_g,moisture_pct,bcaa_g,leucine_g,solubility_index,denaturation_pct,odor_score,flavor_score,lead_ppm,cadmium_ppm,quality_label
WPB5041,blend,90.29,0,0.25,2.33,20.15,7.54,99.42121999,7.603606094,8.150407438,9.752909408,0.0351,0.0048,High
WPB5042,isolate,66.44,1.34,3.03,3.92,15.88,5.78,40.9580406,37.66007928,5.389170425,3.202690065,0.0151,0.0018,Low
WPB5043,isolate,88.63,7.46,1.06,3.79,22.3,8.91,86.08943622,9.270269234,8.143602523,8.866754387,0.0075,0.0015,High
WPB5044,concentrate,59.82,5.26,1.5,4.7,12.21,5.1,52.97783013,13.71302915,4.560646953,4.190539287,0.0026,0.0063,Low
WPB5045,isolate,76.12,4.29,6.88,4.4,16.68,6.68,65.54891432,20.38168233,5.860030566,6.519529047,0.0009,0.0005,Medium
WPB5046,isolate,90.94,2.36,3.72,4.37,23.9,8.82,82.48628965,10.28630456,8.118150798,7.764695267,0.0155,0.0033,High
WPB5047,concentrate,57.68,2.72,2.18,3.48,14.59,5.04,40.73693376,31.64005013,4.079953667,2.872394057,0.0217,0.0006,Low
WPB5048,blend,64.89,4.18,0,3.82,13.43,4.76,70.04830198,17.31821349,4.478283139,6.301723865,0.0029,0.0041,Medium
WPB5049,blend,74.39,3.53,3.62,4.85,17.15,6.5,77.64304546,12.94840909,6.245323885,6.547924799,0.0018,0.0001,Medium
WPB5050,isolate,87.44,6.12,3.06,3.22,20.92,7.5,93.17919414,9.102340944,10,8.460052966,0.0331,0.0075,High
WPB5051,blend,90.14,8.22,2.34,4.72,18.94,6.49,87.62886189,2.98137015,9.345890508,9.437980994,0.0059,0.0017,High
WPB5052,blend,80.88,7.77,1.7,2.93,17.91,6.83,65.36972994,14.29735239,6.164697291,5.705190887,0.0145,0.0008,Medium
WPB5053,isolate,87.32,1.33,5.55,4.44,17.77,6.58,88.44174649,9.575087921,7.250116406,10,0.0057,0.0032,High
WPB5054,concentrate,46.43,5.84,5.21,2.31,9.78,3.88,64.80456175,37.41491419,4.34790372,3.49430115,0.0031,0.001,Low
WPB5055,isolate,57.14,9.55,4.2,3.76,12.3,4.78,52.16788104,29.0473569,3.833750787,4.763045953,0.0065,0.0037,Low
WPB5056,isolate,71.12,5.56,0,2.7,17.69,7.18,79.83888096,14.45172503,6.241576799,7.420867759,0.006,0.0032,Medium
WPB5057,isolate,86.18,7.79,2.54,3.39,17.92,6.74,83.50558747,0.66995767,8.07763235,7.623587071,0.0074,0.005,High
WPB5058,concentrate,86.91,9.11,5.94,4.13,18.78,7.37,76.23288447,20.0873631,5.631848092,6.618502705,0.023,0.0043,Medium
WPB5059,concentrate,71.61,5.7,2.03,3.62,16.99,6.44,72.44510664,24.63672266,7.062904313,6.494626265,0.0011,0.0004,Medium
WPB5060,concentrate,83.31,3.03,1.58,5.46,16.31,5.58,90.41291562,3.142945041,8.734082714,8.019872603,0.0073,0.0022,High
WPB5061,concentrate,89.81,6.03,1.37,4.08,20.43,7.64,86.57406904,6.774982148,9.624704585,6.78176828,0.0006,0.002,High
WPB5062,isolate,78.54,0.76,5.65,3.99,17.85,6.23,85.46452315,12.59965664,6.717075126,7.346918053,0.0093,0.0044,Medium
WPB5063,blend,61.15,5.68,0.09,4.15,12.82,4.51,50.61948183,16.45685236,5.102821959,3.318450448,0.009,0.0029,Low
WPB5064,isolate,90.52,6.41,2.94,1.92,20.23,7.9,83.59513428,10.8496933,7.250601375,7.507608462,0.0267,0.0042,High
WPB5065,concentrate,88.44,0,0,5.42,21.41,7.45,95.40854532,4.130355232,7.325860831,9.480279155,0.0186,0.0063,High
WPB5066,blend,56.09,0,3.72,1.87,11.07,4.11,54.68471319,20.12340574,4.329454309,4.599921542,0.0024,0.0003,Low
WPB5067,isolate,61.58,7.39,7.5,3.93,10.28,3.56,23.15696051,37.07804372,5.040179312,3.632140419,0.0052,0.0061,Low
WPB5068,blend,83.04,0,3,3.65,18.75,7.64,68.4547409,20.42667897,8.845860704,5.381958167,0.0017,0.0008,Medium
WPB5069,concentrate,84.22,1.51,2.53,3.94,18.06,6.41,97.51106389,4.075491539,8.516984748,7.384590046,0.0119,0.0008,High
WPB5070,blend,50.74,6.08,2.16,2.95,10.93,4.08,27.79831326,34.31399876,2.818457402,4.34060217,0.0088,0,Low
WPB5071,blend,59.4,2.01,2.73,5.18,14.04,5.47,38.67694206,37.31554816,5.320397297,3.05467925,0.0202,0.0007,Low
WPB5072,concentrate,76.27,4.88,3.48,2.84,17.04,6.01,80.45468391,19.28157893,7.389528917,8.489637888,0.0115,0.0001,Medium
WPB5073,blend,66.05,7.06,4.33,3.86,13.14,5.18,65.4991556,18.72434064,5.827259948,6.454478733,0.001,0.0038,Medium
WPB5074,isolate,50.99,6.9,2.49,4.25,11.69,4.61,39.63178341,33.79070253,4.071316397,3.210364738,0.0008,0.0021,Low
WPB5075,blend,57.12,7.43,4.09,3.42,14.38,5.36,46.03091845,28.62444726,5.422544912,3.186164143,0.0006,0.0015,Low
WPB5076,isolate,75.06,6.07,2.78,3.57,17.65,7.2,77.32279522,6.675575216,5.5613579,4.784503,0.0024,0.0006,Medium
WPB5077,blend,86.92,8.3,4.56,3.84,22.53,7.98,96.19250201,2.579891454,6.334660851,9.611159181,0.0426,0.0009,High
WPB5078,blend,71.41,3.14,4.82,5.81,16.42,6.09,39.61541216,17.21395488,1.433477232,4.081764005,0.0026,0.007,Low
WPB5079,concentrate,87.93,4.5,2.06,3.44,20.38,7.48,90.0271527,0,9.197296567,9.69927119,0.0044,0.0015,High
WPB5080,concentrate,76.16,4.69,4.54,3.42,15.61,6.09,61.08802505,14.99499185,6.880711855,6.273768804,0.0081,0.0095,Medium
WPB5081,isolate,75.66,0,3.96,3.96,15.96,6.26,87.71463987,13.30306805,5.878712885,5.12534423,0.0042,0.0017,Medium
WPB5082,concentrate,56.48,5.01,5.37,4.84,11.67,4.69,40.1345989,26.52794898,3.93179348,4.422804743,0.0016,0.0058,Low
WPB5083,concentrate,75.19,8.19,4.59,4.47,17.08,6.98,75.43510988,18.475962,5.38818696,5.887486723,0.0121,0.0047,Medium
WPB5084,concentrate,40.42,5.87,1.85,5.7,9.62,3.32,40.35743418,40.89899225,5.331800515,4.207272537,0.0173,0.0066,Low
WPB5085,concentrate,48.07,7.08,7.62,3.79,10.43,3.99,50.297986,32.04380636,3.044373597,3.702535589,0.0118,0.0003,Low
WPB5086,concentrate,87.06,4.47,3.37,3.6,17.84,7.17,98.30316502,3.889660385,6.395590507,8.005635363,0.0095,0.0072,High
WPB5087,isolate,60.69,7.62,2.02,5.7,12.96,4.77,29.11461079,21.49687852,3.925591469,3.700066917,0.002,0.0044,Low
WPB5088,isolate,87.1,2.81,4.84,4.24,22.25,7.82,86.65228939,2.767105482,8.952024251,7.821702207,0.0113,0.005,High
WPB5089,concentrate,49.18,5.73,3.93,3.03,9.81,4.06,55.99752257,33.70048186,2.106532686,2.136651369,0.0035,0.0007,Low
WPB5090,concentrate,90.83,11.7,1.63,4,20.5,7.1,87.86350598,4.582950153,8.019303749,7.778511372,0.0132,0.0016,High
WPB5091,isolate,81.76,7.54,3.49,3.71,18.2,7.62,79.70678212,9.865540383,8.860184065,4.69529018,0.0679,0.0018,Medium
WPB5092,blend,67.34,4.69,7.22,4.26,17.04,6.04,56.3260254,13.24067443,6.341688473,7.381692125,0.0045,0.0012,Medium
WPB5093,isolate,55.68,1.11,1.35,1.17,13.86,4.99,49.90428757,21.35087824,2.877063914,2.712906116,0.0155,0.0053,Low
WPB5094,blend,36.31,9.16,1.36,3.05,7.82,2.89,50.18876861,29.25574333,1.551293751,3.814228277,0.0071,0.0085,Low
WPB5095,concentrate,52.82,10.83,7.18,2.86,11.58,3.94,30.63160015,26.95919934,4.440526688,3.478501676,0.0045,0.0047,Low
WPB5096,concentrate,84.42,10.94,0.55,3.99,21.4,8.4,74.24492359,9.525565932,6.048304399,5.656265169,0.0062,0.0026,Medium
WPB5097,isolate,75.46,6.47,0.91,4.51,18.04,6.33,63.6867025,17.06205085,5.365555092,7.475360055,0.0353,0.0045,Medium
WPB5098,concentrate,45.33,0,2.97,3.14,9.76,3.75,45.98609855,33.01316397,2.561026175,5.059120156,0.0108,0.007,Low
WPB5099,blend,68.22,3.31,3.08,3.11,16.05,5.64,73.35169691,17.83317369,6.191640289,6.239389368,0.0054,0.0013,Medium
WPB5100,blend,85.2,9.53,6.39,3.15,22.43,8.11,92.2524495,4.045691596,9.188082361,8.665940498,0.025,0.0008,High
WPB5101,isolate,50.3,5.1,6.5,2.42,11.09,3.89,35.33791529,36.91797217,3.431169252,3.336600147,0.0056,0.0002,Low
WPB5102,blend,41.75,5.81,6.89,3.33,10.62,4.15,33.56086959,31.63910745,3.322450409,3.8171935,0.0037,0.003,Low
WPB5103,isolate,76.65,4.69,5.27,4.38,16.86,6.93,66.40029068,9.396475667,3.505216716,5.630345679,0.0163,0.0005,Medium
WPB5104,isolate,77.72,5.34,1.33,4.22,14.94,5.16,59.98283908,19.27056026,6.556628123,6.654089262,0.0054,0.0037,Medium
WPB5105,blend,52.55,1.99,0.54,3.84,11.96,4.5,37.22186347,37.62278515,4.567148058,1.737132823,0.0083,0.0013,Low
WPB5106,blend,85.23,0.77,3.24,3.12,18.82,7.39,65.49431294,7.209491487,5.93903904,6.55007569,0.0025,0.0009,Medium
WPB5107,blend,51.99,0,1.53,5.37,11.1,4.04,63.08750142,35.96102721,7.134881504,3.701800008,0.0037,0.0008,Low
WPB5108,blend,81.01,4.04,1.69,4.53,20.19,7.59,73.31815225,21.99011819,4.944157113,4.851517796,0.0103,0.0002,Medium
WPB5109,blend,83.84,0.1,1.96,5.13,21.13,8.76,89.856713,4.678161837,9.326759955,9.751626836,0.0069,0.0055,High
WPB5110,blend,88.9,9.8,3.59,4.99,14.65,5.7,82.6288465,3.053854249,6.93409538,9.122466102,0.0065,0.0026,High
WPB5111,blend,77.25,4.91,5.38,4.01,16.07,6.44,68.72026695,5.510607247,5.806729386,6.534444142,0.007,0.0006,Medium
WPB5112,concentrate,71.45,3.17,0.63,4.36,14.84,5.9,69.49866906,17.76092984,6.724836809,6.436846223,0.001,0.0004,Medium
WPB5113,isolate,75.84,6.61,3.4,4.14,16.86,6.27,72.77943419,21.8922658,5.808136131,5.340901883,0.0015,0.0073,Medium
WPB5114,isolate,85.84,3.16,6.85,4.15,19.85,7.59,90.27401388,2.931206667,8.520084131,8.426787029,0.0318,0.0009,High
WPB5115,blend,87.06,10.42,0,5.04,15.58,6.35,87.91394579,3.400172031,8.866421232,7.693530739,0.0189,0.01,High
WPB5116,isolate,87.15,5.49,5.68,5.37,20.69,7.56,83.81979174,4.940412555,9.389485732,8.255405237,0.0261,0.0057,High
WPB5117,blend,83.78,6.58,0,5.85,19.79,7.08,84.36593961,3.747319877,9.117726997,5.982935937,0.016,0.0092,High
WPB5118,concentrate,89.57,7.07,1.9,4.3,16.43,5.65,89.60738208,3.970512581,8.890464623,7.037818552,0.0074,0.0006,High
WPB5119,isolate,77.96,1.64,0.44,3.81,18.17,6.24,75.82741369,11.37658865,6.831544422,6.298550562,0.0086,0.0056,Medium
WPB5120,isolate,86.88,0,3.13,3.3,19.32,7.19,97.40452451,0.114000826,8.756413931,10,0.0036,0.0016,High
WPB5121,concentrate,76.21,8.73,4.39,3.93,17.16,6.42,72.09713289,17.92076213,5.800369479,5.716706531,0.0179,0.0101,Medium
WPB5122,concentrate,70.4,7.33,4.74,4.85,17.46,6.81,80.12370679,18.78439212,5.475611181,4.103750083,0.0016,0.0009,Medium
WPB5123,concentrate,46.23,8.82,1.05,3.99,12.08,4.55,66.16404175,23.66476347,1.763154622,3.382244902,0.0062,0.0016,Low
WPB5124,isolate,86.8,3.25,1.93,2.63,22.19,8,85.27221946,0.226634663,7.732894707,8.980659169,0.0056,0.0005,High
WPB5125,isolate,59.84,9.1,2.12,3.86,12.09,4.4,63.70729508,36.50898787,1,4.445989145,0.0061,0.0005,Low
WPB5126,concentrate,54.47,10.98,0.88,3.7,12.38,4.97,43.92283364,38.51967508,3.807086155,4.335878612,0.0061,0.0009,Low
WPB5127,concentrate,51.93,3.38,0.94,4.01,13.76,5.3,29.28659965,42.64413796,1.870213408,4.249263078,0.0168,0.0023,Low
WPB5128,concentrate,76.68,5.22,6.32,4.15,16.64,6.25,64.00189707,14.40681602,6.184024012,5.770350566,0.0025,0,Medium
WPB5129,concentrate,70.42,7.97,1.78,3.89,15.47,6,64.89576405,23.76766719,7.306179749,6.169265489,0.036,0.0159,Medium
WPB5130,concentrate,84.32,8.19,2.49,3.23,16.75,6.68,87.2078739,4.198655295,7.246789172,7.101640021,0.0072,0.0032,High
WPB5131,blend,73.24,11.56,8.4,3.85,16.07,6.09,81.1002629,7.030085119,5.209052464,4.650351078,0.0124,0.0041,Medium
WPB5132,concentrate,85.45,7.33,6.32,4.47,18.11,6.34,88.56004689,5.475472652,9.210074607,9.431424362,0.0101,0.0047,High
WPB5133,blend,84.43,4.37,1.28,4.04,16.73,6.28,93.76065351,0,10,9.811080213,0.0177,0.005,High
WPB5134,isolate,90.71,6.91,2.45,3.38,21.48,8.45,96.10925494,3.485499248,9.893576898,7.654409929,0.0004,0.0032,High
WPB5135,isolate,94.61,0.04,0,3.17,21.76,8.86,85.39841672,1.924880133,9.250392908,8.513239787,0.0004,0.0004,High
WPB5136,blend,83.34,9.42,4.58,4.93,18.48,7.56,94.19116406,1.494556221,6.535192409,7.718295424,0.0134,0.0022,High
WPB5137,concentrate,52.09,4.52,5.51,4.63,11.06,4.2,44.00338746,24.52205692,2.619832501,4.860048629,0.0068,0.0001,Low
WPB5138,isolate,56.22,3.09,2.99,3.86,12.6,5.06,33.78319492,29.4395042,5.943445593,4.122194515,0.035,0.0008,Low
WPB5139,concentrate,42.96,2.45,2.82,4.6,9.19,3.5,56.68581052,29.89476115,4.67851053,4.53686115,0.0064,0.0129,Low
WPB5140,concentrate,87.33,3.98,4.61,4.34,19.82,7.15,100,6.364247335,8.466589235,8.830991856,0.0022,0.0013,High
WPB5141,blend,74.25,0.66,6.09,3.3,14.47,5.84,66.49825822,9.050992089,5.487698653,7.1832277,0.0201,0.0048,Medium
WPB5142,isolate,77.4,4.23,5.58,4.02,17.73,6.36,70.37638046,11.92997346,5.658904997,6.574102637,0.0064,0.0017,Medium
WPB5143,isolate,71.14,4.1,3.11,3.62,13.88,5.31,68.23947898,13.92718548,3.859299212,6.369674666,0.0005,0.0056,Medium
WPB5144,blend,86.31,2.99,4.91,4.16,17.6,6.38,90.36532455,10.23614217,7.576470565,7.543368113,0.014,0.0034,High
WPB5145,concentrate,90.91,4.41,2.07,4.31,17.36,6.19,87.38711844,3.06948453,9.162597992,7.719232311,0.0047,0.0008,High
WPB5146,concentrate,77.1,5.22,5.66,3.12,19.25,6.85,68.96183009,16.59029156,7.673496837,6.4827774,0.0193,0.0019,Medium
WPB5147,isolate,60.1,2.53,0,4.23,12.3,4.79,58.70501407,23.76195706,3.994487131,3.718518383,0.0012,0.0083,Low
WPB5148,blend,42.72,6.29,0,3.51,10.27,3.76,54.53303337,22.3231509,5.208476706,3.908058852,0.0006,0.0037,Low
WPB5149,blend,50.32,3.25,4.13,5.06,11.83,4.89,44.72833381,23.46939283,3.094883534,2.456233793,0.0124,0.001,Low
WPB5150,concentrate,65.61,3.02,2.26,4.16,15.53,6.06,20.34492953,41.96874538,3.696182163,3.277080495,0.0044,0.0072,Low
WPB5151,concentrate,74.58,8.15,0,3.85,16.66,6.67,74.68339527,9.247570663,5.587887907,7.227948554,0.013,0.0013,Medium
WPB5152,blend,54.12,6.66,2.32,4.49,12.61,4.67,49.52592815,27.05885434,3.874776192,3.034358668,0.0163,0.0027,Low
WPB5153,isolate,54.42,10.02,1.35,4.03,9.65,3.74,51.28687892,32.26341341,1.840549204,3.47123688,0.0052,0.0018,Low
WPB5154,concentrate,92.71,5.61,1.66,5.02,19.52,7.01,82.22622826,1.420753933,6.462916591,9.452506946,0.005,0.0004,High
WPB5155,blend,49.78,5.77,3.24,5.56,10.46,4.15,49.69763713,24.88697727,3.732817718,5.376196039,0.0134,0.0135,Low
WPB5156,blend,78.36,7.68,3.88,3.05,19.67,7.72,76.35976163,11.64367268,8.103096403,7.14364082,0.0102,0.0037,Medium
WPB5157,blend,88.79,2.45,6.18,5.28,20.86,7.23,94.06518482,0,8.932992393,8.133483428,0.0043,0.0037,High
WPB5158,isolate,45.44,3.61,3.43,3.57,10.6,4.05,39.00298338,34.77591136,3.705103748,4.707871767,0.0001,0.0013,Low
WPB5159,concentrate,87.1,8.49,0,4.04,19.3,7.64,93.46591275,0,8.514988872,7.748997866,0.0023,0.0008,High
WPB5160,concentrate,70.83,5.92,2.2,4.23,14.27,5.89,66.91836485,11.16982688,7.385691753,6.644751698,0.0091,0.0022,Medium
WPB5161,concentrate,68.63,1.89,0,5.05,14.39,5.8,66.45612568,20.32069485,6.281057487,5.016032376,0.0042,0.0022,Medium
WPB5162,isolate,91.59,9.28,4.75,3.89,20.85,7.51,94.14203392,4.322137005,8.499875577,9.036452071,0.0048,0.0015,High
WPB5163,concentrate,68.9,1.99,2.25,3.56,15.08,5.85,69.356686,11.73839289,5.628725634,5.351972344,0.0169,0.0003,Medium
WPB5164,concentrate,90.25,6.61,4.37,4.3,18.28,6.38,89.63969664,3.224639328,8.481544178,7.634509992,0.0038,0.0046,High
WPB5165,concentrate,48.97,5.03,4.31,3.11,10.95,4.45,29.69991092,36.77779894,3.095912513,5.029999655,0.0202,0.0011,Low
WPB5166,concentrate,81.79,0.9,3.28,3.05,19.43,7.17,66.25256258,12.06425764,4.074307218,6.698436113,0.0218,0.0001,Medium
WPB5167,isolate,72.9,4.55,4.7,5.67,15.45,6.02,66.30279135,12.0952431,6.14533428,5.423321778,0.0014,0.0005,Medium
WPB5168,blend,76.68,6.62,2.47,3.13,18.55,6.6,74.30656641,16.57849296,7.73072106,4.22707172,0.0118,0.0088,Medium
WPB5169,blend,86.3,5.44,5.05,3.62,19.61,8.05,94.71529991,10.65874801,6.712189987,9.911454048,0.0139,0.0064,High
WPB5170,concentrate,64.16,4.2,0.71,5.53,14.19,5.51,60.6528488,11.8457239,7.017492873,5.317480084,0.0049,0.0047,Medium
WPB5171,concentrate,43.33,4.36,5.17,4.11,8.68,3.16,54.3305264,37.71693579,5.469775242,3.870171804,0.0348,0.0025,Low
WPB5172,concentrate,65.51,6.97,3.93,4.53,13.08,5.12,82.4904303,13.78950733,7.878154576,7.211202972,0.0201,0.0066,Medium
WPB5173,isolate,56.78,6.87,1.75,2.74,13.46,5.3,69.98780814,35.07145227,3.410737626,2.137393493,0.005,0.0027,Low
WPB5174,concentrate,87.91,4.82,2.89,3.73,19.36,6.8,85.43980499,1.753189343,8.47669049,8.025100622,0.0126,0.0005,High
WPB5175,isolate,89.78,7.41,0,4.03,22.97,8.07,97.95506219,0,8.009363947,9.304520508,0.0456,0.0091,High
WPB5176,concentrate,50.25,8.54,0,3.1,11.18,4.49,39.76766444,32.61444,2.755235653,1.130443118,0.0271,0.0057,Low
WPB5177,concentrate,81.49,5.67,2.95,4.57,20.62,7.36,82.46031614,7.594959929,7.240131977,7.110255312,0.0027,0.0017,High
WPB5178,blend,64.11,1.93,3.21,4.25,12.78,5.24,53.42008774,24.8969285,4.83681915,4.554475177,0.0325,0.0026,Low
WPB5179,concentrate,79.95,6.28,4.45,3.78,19.72,7.87,67.56197205,8.853360951,6.562063695,3.096029075,0.0096,0.0032,Medium
WPB5180,isolate,57.62,7.04,4.18,5.57,12.39,4.6,47.65918429,24.66100656,4.086882876,4.835127963,0.001,0.0041,Low
WPB5181,blend,91.33,6.02,3.65,2.54,21.87,9.16,97.38320021,2.375821496,9.294200457,8.863960334,0.0122,0.0037,High
WPB5182,isolate,87.7,2.72,6.07,3.56,18.23,6.77,91.5025752,3.699097267,7.758060464,10,0.0453,0.0014,High
WPB5183,blend,56.86,3.58,4.81,3.95,13.6,5.21,38.98114983,23.91488699,4.390880558,4.589659729,0.004,0.0068,Low
WPB5184,isolate,50.07,8.65,3.2,2.39,8.19,2.79,43.42002456,37.02507333,3.9575573,3.289450422,0.0006,0.0001,Low
WPB5185,blend,84.79,7.47,2.98,2.72,17.34,6.03,97.98708136,7.391345603,9.258984738,7.650552267,0.004,0.0003,High
WPB5186,isolate,43.96,7.96,6.48,4.56,10.3,3.71,38.35054615,32.91530362,2.238832032,4.482602817,0.0034,0.001,Low
WPB5187,isolate,49.73,8.59,3.35,2.19,11.96,4.2,48.07963595,26.46207849,4.85486708,3.64961417,0.0016,0.0014,Low
WPB5188,concentrate,88.31,2.52,3.55,3.03,19.95,8.27,69.43169047,19.92051217,6.462590006,4.355331833,0.0099,0.0037,Medium
WPB5189,blend,67.4,0.8,3.53,4.41,17.99,7.02,67.8487325,9.762520017,6.311951984,5.105822544,0.0005,0.0118,Medium
WPB5190,blend,48.44,8.12,4.95,5.44,10.36,3.72,41.41865852,18.52224625,2.219324608,2.597031461,0.0024,0.0071,Low
WPB5191,concentrate,75.57,0,1.4,4.16,15.82,5.67,76.78411238,14.53695489,6.812650849,6.761327734,0.0525,0.0002,Medium
WPB5192,isolate,86.99,10.69,3.14,3.18,19.23,7.04,71.05979128,22.01409387,3.24406358,6.226953267,0.0097,0.0001,Medium
WPB5193,isolate,69.75,5.39,0.55,2.71,15,6.23,55.78875249,11.34833729,6.423521185,4.576447396,0.0012,0.0028,Medium
WPB5194,blend,71.86,4.04,1.49,3.42,17.94,6.89,70.75738811,14.34257985,7.590923122,3.59894084,0.0433,0.005,Medium
WPB5195,isolate,78.36,3.82,1.51,2.85,18.71,6.52,67.43646971,15.86947535,6.097038236,5.391634096,0.0038,0.0058,Medium
WPB5196,blend,89.84,3.34,0.88,4.93,19.7,7.57,84.97857641,4.720404734,8.559964749,8.206413576,0.0011,0.0137,High
WPB5197,blend,71.53,6.39,0.79,3.58,14.45,5.47,74.4647785,20.76934864,5.703915794,6.647891723,0.0072,0.0021,Medium
WPB5198,isolate,49.16,4.67,4.27,5.72,12.13,4.2,33.65326647,25.9219228,3.855840462,3.154931682,0.0551,0.0077,Low
WPB5199,isolate,58.14,7.44,2.49,4.61,13.65,5.16,48.69988202,31.54575657,4.973964051,3.869490306,0.0516,0.0055,Low
WPB5200,isolate,52.87,8.38,0.7,3.38,11.02,4.49,35.74620133,24.48510516,5.116282661,2.690266982,0.0064,0.0004,Low
WPB5201,concentrate,57.01,4.06,2.32,2.85,10.76,3.67,57.91970859,25.37285929,5.785802304,4.208559494,0.0052,0.0011,Low
WPB5202,blend,53.81,6.47,3.79,6.3,13,4.94,44.51042757,29.29757947,3.511154628,2.622125186,0.0191,0.0084,Low
WPB5203,isolate,57.46,5.88,3,2.95,12.68,4.61,23.34369911,48.64595656,2.393078644,3.48443684,0.0084,0.0016,Low
WPB5204,concentrate,89.36,4.08,4.17,3.71,21.39,7.66,85.13809924,6.749326048,7.135515008,7.293991336,0.0133,0.0026,High
WPB5205,isolate,41.37,2.16,0,3.92,9.41,3.57,46.1190576,31.97813839,4.174281768,2.712033352,0.0059,0.0024,Low
WPB5206,blend,72.68,2.62,5.83,1.82,16.19,5.88,65.12796558,10.6980622,5.833736306,7.023991924,0.008,0.0009,Medium
WPB5207,concentrate,76.67,8.41,3.43,2.63,14.45,5.49,60.95455759,18.91600146,7.787377377,6.625278209,0.0058,0.0043,Medium
WPB5208,blend,90.43,4.2,1.23,4.36,17.96,6.5,85.66050116,7.270226727,8.58216655,8.486343258,0.0009,0.0069,High
WPB5209,isolate,87,5.85,1.25,3.98,20.39,7.27,92.20320188,6.87957525,9.060233907,9.467320444,0.0068,0.0019,High
WPB5210,isolate,82.47,9.27,5.1,2.11,18.92,7.35,87.00794197,6.281432953,8.482532619,8.952329815,0.0056,0.0011,High
WPB5211,isolate,81.25,3.17,0,4.69,16.23,6.17,63.51984097,10.86118671,6.992312541,6.074287366,0.0076,0.003,Medium
WPB5212,concentrate,60.99,6.28,3.54,3.42,14,5.38,45.84472367,21.60931715,4.607655028,3.616326195,0.0027,0.0009,Low
WPB5213,concentrate,55.74,6.26,0,1.89,11.13,4.49,43.16787751,25.92795073,3.90483642,4.390432343,0.0179,0.0026,Low
WPB5214,concentrate,51.75,3.87,0,4.69,10.96,4.41,39.41821003,33.55272054,1.333472246,5.962555305,0.0101,0.0031,Low
WPB5215,concentrate,59.2,5.16,0.23,4.37,11.17,4.62,40.29687201,27.52127697,3.467107698,3.39873982,0.0145,0.0046,Low
WPB5216,isolate,86.64,11.94,0,1.75,15.44,5.3,90.76492892,4.06755541,10,8.750861987,0.0055,0.0005,High
WPB5217,isolate,61.13,3.97,2.46,1.95,14.67,5.66,32.55350373,26.55479675,7.476387948,5.119849465,0.011,0.0004,Low
WPB5218,isolate,83.98,3.85,2.59,3.94,19.17,6.74,78.21182912,11.25455654,5.034094145,6.382599096,0.014,0.0021,Medium
WPB5219,concentrate,72.56,2.8,0.72,2.91,15.64,6.5,66.93912456,5.910161158,6.13512617,5.31237951,0.0076,0.0019,Medium
WPB5220,concentrate,60.46,4.75,0.76,2.62,13.38,4.8,55.35065681,27.36716795,2.161027407,5.846422939,0.0249,0.0015,Low
WPB5221,isolate,71.72,5.88,5.75,2.45,15.52,5.33,63.27001323,12.75834093,5.413844103,6.722311163,0.0004,0.0054,Medium
WPB5222,isolate,80.14,9.3,3.12,2.14,15.86,5.7,68.71818946,14.50729045,6.000623712,6.378924572,0.0309,0.0019,Medium
WPB5223,concentrate,87.26,5.58,1.04,4.74,17.42,6.77,89.00954468,5.859399256,8.346128363,8.461285533,0.023,0.0047,High
WPB5224,blend,65.13,6.99,0.45,2.94,12.69,4.93,52.85663649,20.67178148,4.401296104,3.298114241,0.0174,0.0014,Low
WPB5225,isolate,73.61,2.15,3.19,3.95,15.75,5.85,69.46726431,20.07045779,5.845994283,7.615618936,0.0092,0.0105,Medium
WPB5226,isolate,85.31,0,5.27,4.92,17.07,6.62,93.41259815,7.244694408,8.298473027,8.637365045,0.0006,0.0068,High
WPB5227,isolate,87,7.83,1.77,3.57,20.71,8.63,92.18972798,8.180699534,7.678686526,7.856264036,0.0014,0.0022,High
WPB5228,concentrate,73.88,3.04,4.25,5.5,19.08,7.42,62.32568753,8.840281183,7.261029372,6.589045163,0.0131,0.0033,Medium
WPB5229,isolate,76.18,0,6.47,2.6,19.68,7.15,70.37742458,13.29507995,4.669867328,5.697045944,0.0607,0.001,Medium
WPB5230,isolate,87.01,10.31,0.52,2.81,20.74,8.32,86.67011087,2.245568647,9.960436818,7.704473226,0.0126,0.0131,High
WPB5231,isolate,88.74,9.01,7.62,3.2,18.15,6.45,90.19402209,5.832801288,8.222065203,9.568585527,0.0014,0.0029,High
WPB5232,isolate,88.79,4.44,2.19,5.23,19.06,7.87,95.55356946,5.63046724,9.177367685,6.867074273,0.0257,0.0016,High
WPB5233,isolate,52.01,2.68,2.68,4.12,11.26,4.47,35.15652386,40.88209173,5.274131644,1.910934957,0.0005,0.003,Low
WPB5234,blend,76.64,1.64,6.69,2.94,18.71,7.85,73.70056631,12.34284294,7.159523574,2.858814622,0.014,0.0027,Medium
WPB5235,blend,86.24,4.51,4.35,4.55,18.79,7.15,96.18292435,3.285036332,8.419353478,8.524483524,0.0008,0.001,High
WPB5236,isolate,69,7.06,5.89,5.23,15.73,6.23,54.73112953,29.97221102,3.748349896,2.682958473,0.0004,0.0024,Low
WPB5237,isolate,76.5,4.98,4.49,5.4,18.09,6.65,74.791569,13.37727735,7.375061631,7.962167778,0.0117,0.0005,Medium
WPB5238,isolate,89.84,5.17,1,4.8,18.82,6.62,84.0852999,5.897619835,7.64917567,8.96055227,0.0043,0.0025,High
